25/07/14 07:00,24.07,91.62,22.62,1014.34,26.60,0
25/07/14 07:05,24.06,91.58,22.60,1014.49,26.60,0
25/07/14 07:10,24.07,91.58,22.61,1014.61,26.61,0
25/07/14 07:15,24.08,91.55,22.62,1014.69,26.60,0
25/07/14 07:20,24.08,91.52,22.61,1014.70,26.60,0
25/07/14 07:25,24.06,91.53,22.59,1014.72,26.60,0
25/07/14 07:30,24.06,91.56,22.60,1014.78,26.60,0
25/07/14 07:35,24.07,91.55,22.60,1014.72,26.60,0
25/07/14 07:40,24.07,91.56,22.61,1014.81,26.60,0
25/07/14 07:45,24.07,91.52,22.60,1014.83,26.60,0
25/07/14 07:50,24.06,91.52,22.59,1014.92,26.60,0
25/07/14 07:55,24.06,91.50,22.59,1014.93,26.60,0
25/07/14 08:00,24.07,91.51,22.59,1014.93,26.60,0
25/07/14 08:05,24.06,91.49,22.59,1014.95,26.60,0
25/07/14 08:10,24.07,91.50,22.60,1014.94,26.60,0
25/07/14 08:15,24.06,91.48,22.59,1014.86,26.60,0
25/07/14 08:20,24.06,91.49,22.59,1014.90,26.60,0
25/07/14 08:25,24.08,91.49,22.60,1014.93,26.60,0
25/07/14 08:30,24.07,91.51,22.60,1014.93,26.61,0
25/07/14 08:35,24.07,91.48,22.60,1014.95,26.60,0
25/07/14 08:40,24.06,91.49,22.59,1015.01,26.60,0
25/07/14 08:45,24.07,91.49,22.60,1015.03,26.60,0
25/07/14 08:50,24.06,91.48,22.59,1015.09,26.61,0
25/07/14 08:55,24.06,91.51,22.59,1015.05,26.61,0
25/07/14 09:00,24.07,91.52,22.60,1015.09,26.61,0
25/07/14 09:05,24.08,91.53,22.61,1015.08,26.60,0
25/07/14 09:10,24.07,91.48,22.60,1015.02,26.60,0
25/07/14 09:15,24.06,91.48,22.59,1015.00,26.60,0
25/07/14 09:20,24.06,91.50,22.59,1014.96,26.60,0
25/07/14 09:25,24.07,91.46,22.59,1015.06,26.61,0
25/07/14 09:30,24.07,91.45,22.59,1014.99,26.61,0
25/07/14 09:35,24.07,91.44,22.58,1014.99,26.61,0
25/07/14 09:40,24.06,91.46,22.58,1015.01,26.60,0
25/07/14 09:45,24.06,91.46,22.58,1014.97,26.61,0
25/07/14 09:50,24.05,91.46,22.57,1014.96,26.62,0
25/07/14 09:55,24.06,91.51,22.59,1015.02,26.60,0
25/07/14 10:00,24.06,91.55,22.60,1015.09,26.62,0
25/07/14 10:05,24.06,91.50,22.58,1015.08,26.60,0
25/07/14 10:10,24.06,91.48,22.59,1015.11,26.63,0
25/07/14 10:15,24.06,91.49,22.58,1015.09,26.62,0
25/07/14 10:20,24.06,91.48,22.59,1015.12,26.62,0
25/07/14 10:25,24.05,91.48,22.57,1015.11,26.61,0
25/07/14 10:30,24.06,91.50,22.59,1015.10,26.60,0
25/07/14 10:35,24.06,91.45,22.58,1015.09,26.61,0
25/07/14 10:40,24.07,91.43,22.59,1015.15,26.61,0
25/07/14 10:45,24.05,91.43,22.57,1015.05,26.63,0
25/07/14 10:50,24.07,91.50,22.60,1015.05,26.63,0
25/07/14 10:55,24.06,91.52,22.59,1015.16,26.63,0
25/07/14 11:00,24.06,91.52,22.59,1015.15,26.63,0
25/07/14 11:05,24.06,91.56,22.60,1015.13,26.62,0
25/07/14 11:10,24.05,91.54,22.59,1015.14,26.63,0
25/07/14 11:15,24.06,91.58,22.61,1015.07,26.64,0
25/07/14 11:20,24.06,91.62,22.61,1015.15,26.66,0
25/07/14 11:25,24.06,91.59,22.61,1015.16,26.64,0
25/07/14 11:30,24.07,91.66,22.63,1015.16,26.64,0
25/07/14 11:35,24.07,91.63,22.62,1015.12,26.66,0
25/07/14 11:40,24.07,91.60,22.62,1015.06,26.70,0
25/07/14 11:45,24.06,91.62,22.61,1015.05,26.67,0
25/07/14 11:50,24.06,91.64,22.62,1014.98,26.69,0
25/07/14 11:55,24.07,91.68,22.63,1014.98,26.64,0
25/07/14 12:00,24.07,91.70,22.63,1015.04,26.65,0
25/07/14 12:05,24.06,91.70,22.62,1015.02,26.69,0
25/07/14 12:10,24.08,91.77,22.66,1014.91,26.67,0
25/07/14 12:15,24.07,91.75,22.64,1014.90,26.69,0
25/07/14 12:20,24.07,91.78,22.65,1014.92,26.69,0
25/07/14 12:25,24.07,91.80,22.65,1014.98,26.68,0
25/07/14 12:30,24.08,91.75,22.65,1014.92,26.69,0
25/07/14 12:35,24.08,91.75,22.65,1015.00,26.68,0
25/07/14 12:40,24.08,91.77,22.65,1015.08,26.70,0
25/07/14 12:45,24.06,91.72,22.63,1015.07,26.68,0
25/07/14 12:50,24.08,91.70,22.65,1015.12,26.68,0
25/07/14 12:55,24.08,91.67,22.64,1015.04,26.69,0
25/07/14 13:00,24.08,91.63,22.63,1015.04,26.70,0
25/07/14 13:05,24.08,91.64,22.63,1014.92,26.70,0
25/07/14 13:10,24.08,91.59,22.62,1014.85,26.69,0
25/07/14 13:15,24.08,91.55,22.62,1014.78,26.69,0
25/07/14 13:20,24.09,91.54,22.62,1014.62,26.70,0
25/07/14 13:25,24.09,91.53,22.63,1014.71,26.70,0
25/07/14 13:30,24.08,91.49,22.61,1014.59,26.69,0
25/07/14 13:35,24.08,91.46,22.60,1014.72,26.69,0
25/07/14 13:40,24.09,91.43,22.60,1014.68,26.70,0
25/07/14 13:45,24.08,91.42,22.59,1014.69,26.70,0
25/07/14 13:50,24.08,91.39,22.59,1014.69,26.70,0
25/07/14 13:55,24.09,91.36,22.59,1014.65,26.70,0
25/07/14 14:00,24.09,91.34,22.59,1014.63,26.70,0
25/07/14 14:05,24.10,91.31,22.59,1014.58,26.69,0
25/07/14 14:10,24.09,91.29,22.58,1014.51,26.70,0
25/07/14 14:15,24.08,91.22,22.55,1014.42,26.70,0
25/07/14 14:20,24.08,91.16,22.55,1014.37,26.70,0
25/07/14 14:25,24.07,91.13,22.53,1014.39,26.70,0
25/07/14 14:30,24.07,91.09,22.53,1014.31,26.70,0
25/07/14 14:35,24.07,91.05,22.51,1014.36,26.70,0
25/07/14 14:40,24.07,91.02,22.51,1014.24,26.70,0
25/07/14 14:45,24.08,90.99,22.52,1014.28,26.70,0
25/07/14 14:50,24.08,90.95,22.51,1014.34,26.70,0
25/07/14 14:55,24.06,90.92,22.48,1014.41,26.70,0
25/07/14 15:00,24.06,90.92,22.49,1014.34,26.70,0
25/07/14 15:05,24.06,90.95,22.49,1014.38,26.70,0
25/07/14 15:10,24.06,90.99,22.49,1014.35,26.70,0
25/07/14 15:15,24.06,90.96,22.49,1014.37,26.70,0
25/07/14 15:20,24.06,90.96,22.49,1014.31,26.70,0
25/07/14 15:25,24.07,90.95,22.49,1014.26,26.70,0
25/07/14 15:30,24.06,90.96,22.49,1014.29,26.70,0
25/07/14 15:35,24.07,90.96,22.50,1014.23,26.70,0
25/07/14 15:40,24.07,90.96,22.50,1014.18,26.70,0
25/07/14 15:45,24.07,90.95,22.50,1014.12,26.70,0
25/07/14 15:50,24.06,90.94,22.49,1014.07,26.70,0
25/07/14 15:55,24.09,90.94,22.51,1014.05,26.70,0
25/07/14 16:00,24.09,90.92,22.52,1014.03,26.70,0
25/07/14 16:05,24.08,90.93,22.51,1014.00,26.70,0
25/07/14 16:10,24.07,90.96,22.50,1014.00,26.70,0
25/07/14 16:15,24.07,90.92,22.49,1013.92,26.70,0
25/07/14 16:20,24.06,90.90,22.48,1013.96,26.70,0
25/07/14 16:25,24.09,90.91,22.51,1013.86,26.70,0
25/07/14 16:30,24.08,90.90,22.50,1013.81,26.70,0
25/07/14 16:35,24.07,90.88,22.49,1013.83,26.70,0
25/07/14 16:40,24.06,90.96,22.49,1013.80,26.70,0
25/07/14 16:45,24.07,91.04,22.52,1013.77,26.70,0
25/07/14 16:50,24.08,91.06,22.53,1013.78,26.70,0
25/07/14 16:55,24.09,91.13,22.55,1013.63,26.70,0
25/07/14 17:00,24.09,91.21,22.56,1013.66,26.70,0
25/07/14 17:05,24.09,91.12,22.55,1013.68,26.70,0
25/07/14 17:10,24.09,91.12,22.55,1013.58,26.70,0
25/07/14 17:15,24.09,91.16,22.55,1013.50,26.70,0
25/07/14 17:20,24.10,91.20,22.57,1013.52,26.70,0
25/07/14 17:25,24.09,91.22,22.57,1013.43,26.70,0
